x =  0.7427658 	dxcalc =  0.0007577822 	f(x) =  -19.97845	dist =  1.968256
x =  0.7435235 	dxcalc =  0.0007319165 	f(x) =  -22.00356	dist =  2.025107
x =  0.7442555 	dxcalc =  0.000667784 	f(x) =  -24.08778	dist =  2.084218
x =  0.7449232 	dxcalc =  0.0005813197 	f(x) =  -26.22309	dist =  2.135311
x =  0.7455046 	dxcalc =  0.0004904528 	f(x) =  -28.39407	dist =  2.170986
x =  0.745995 	dxcalc =  0.0004073116 	f(x) =  -30.58409	dist =  2.190018
x =  0.7464023 	dxcalc =  0.000336906 	f(x) =  -32.77994	dist =  2.195855
x =  0.7467392 	dxcalc =  0.000279602 	f(x) =  -34.97315	dist =  2.193201
x =  0.7470188 	dxcalc =  0.0002337399 	f(x) =  -37.15906	dist =  2.185913
x =  0.7472526 	dxcalc =  0.0001971719 	f(x) =  -39.33558	dist =  2.176524
x =  0.7474497 	dxcalc =  0.0001679144 	f(x) =  -41.50208	dist =  2.1665
x =  0.7476177 	dxcalc =  0.0001443387 	f(x) =  -43.6587	dist =  2.15662
x =  0.747762 	dxcalc =  0.0001251735 	f(x) =  -45.80596	dist =  2.147261
x =  0.7478872 	dxcalc =  0.0001094465 	f(x) =  -47.94454	dist =  2.138576
x =  0.7479966 	dxcalc =  9.641911e-05 	f(x) =  -50.07515	dist =  2.130606
x =  0.748093 	dxcalc =  8.552964e-05 	f(x) =  -52.19847	dist =  2.123329
x =  0.7481786 	dxcalc =  7.63487e-05 	f(x) =  -54.31517	dist =  2.1167
x =  0.7482549 	dxcalc =  6.854566e-05 	f(x) =  -56.42583	dist =  2.11066
x =  0.7483235 	dxcalc =  6.186378e-05 	f(x) =  -58.53099	dist =  2.105153
x =  0.7483853 	dxcalc =  5.610197e-05 	f(x) =  -60.63111	dist =  2.100121
x =  0.7484414 	dxcalc =  5.110133e-05 	f(x) =  -62.72662	dist =  2.095515
x =  0.7484925 	dxcalc =  4.673522e-05 	f(x) =  -64.81791	dist =  2.091288
x =  0.7485393 	dxcalc =  4.290189e-05 	f(x) =  -66.90531	dist =  2.087399
x =  0.7485822 	dxcalc =  3.951889e-05 	f(x) =  -68.98912	dist =  2.083813
x =  0.7486217 	dxcalc =  3.651897e-05 	f(x) =  -71.06962	dist =  2.080497
x =  0.7486582 	dxcalc =  3.384682e-05 	f(x) =  -73.14704	dist =  2.077424
x =  0.748692 	dxcalc =  3.145668e-05 	f(x) =  -75.22161	dist =  2.07457
x =  0.7487235 	dxcalc =  2.931046e-05 	f(x) =  -77.29353	dist =  2.071912
x =  0.7487528 	dxcalc =  2.737622e-05 	f(x) =  -79.36296	dist =  2.069433
x =  0.7487802 	dxcalc =  2.562705e-05 	f(x) =  -81.43007	dist =  2.067114
x =  0.7488058 	dxcalc =  2.404017e-05 	f(x) =  -83.49502	dist =  2.064943
x =  0.7488299 	dxcalc =  2.259617e-05 	f(x) =  -85.55792	dist =  2.062905
x =  0.7488525 	dxcalc =  2.127844e-05 	f(x) =  -87.61891	dist =  2.060988
x =  0.7488737 	dxcalc =  2.007272e-05 	f(x) =  -89.67809	dist =  2.059183
x =  0.7488938 	dxcalc =  1.896668e-05 	f(x) =  -91.73557	dist =  2.057481
x =  0.7489128 	dxcalc =  1.794966e-05 	f(x) =  -93.79145	dist =  2.055872
x =  0.7489307 	dxcalc =  1.701237e-05 	f(x) =  -95.8458	dist =  2.05435
x =  0.7489477 	dxcalc =  1.614669e-05 	f(x) =  -97.8987	dist =  2.052908
x =  0.7489639 	dxcalc =  1.534552e-05 	f(x) =  -99.95024	dist =  2.05154
x =  0.7500074 	dxcalc =  7.07118e-06 	f(x) =  98.46725	f'(x) =  -282838.2
x =  0.7500144 	dxcalc =  7.309668e-06 	f(x) =  96.50015	dist =  1.967102
x =  0.7500218 	dxcalc =  7.560316e-06 	f(x) =  94.53358	dist =  1.966567
x =  0.7500293 	dxcalc =  7.823957e-06 	f(x) =  92.56757	dist =  1.966014
x =  0.7500371 	dxcalc =  8.101499e-06 	f(x) =  90.60212	dist =  1.965442
x =  0.7500452 	dxcalc =  8.393927e-06 	f(x) =  88.63727	dist =  1.964852
x =  0.7500536 	dxcalc =  8.702316e-06 	f(x) =  86.67303	dist =  1.964242
x =  0.7500623 	dxcalc =  9.027839e-06 	f(x) =  84.70942	dist =  1.96361
x =  0.7500714 	dxcalc =  9.371777e-06 	f(x) =  82.74646	dist =  1.962956
x =  0.7500807 	dxcalc =  9.735532e-06 	f(x) =  80.78418	dist =  1.962279
x =  0.7500905 	dxcalc =  1.012064e-05 	f(x) =  78.82261	dist =  1.961577
x =  0.7501006 	dxcalc =  1.05288e-05 	f(x) =  76.86176	dist =  1.96085
x =  0.7501111 	dxcalc =  1.096185e-05 	f(x) =  74.90166	dist =  1.960095
x =  0.7501221 	dxcalc =  1.142184e-05 	f(x) =  72.94235	dist =  1.959311
x =  0.7501335 	dxcalc =  1.191104e-05 	f(x) =  70.98386	dist =  1.958496
x =  0.7501454 	dxcalc =  1.243194e-05 	f(x) =  69.02621	dist =  1.957649
x =  0.7501579 	dxcalc =  1.29873e-05 	f(x) =  67.06944	dist =  1.956768
x =  0.7501708 	dxcalc =  1.35802e-05 	f(x) =  65.11359	dist =  1.955851
x =  0.7501844 	dxcalc =  1.421406e-05 	f(x) =  63.15869	dist =  1.954895
x =  0.7501986 	dxcalc =  1.489268e-05 	f(x) =  61.2048	dist =  1.953898
x =  0.7502135 	dxcalc =  1.562032e-05 	f(x) =  59.25194	dist =  1.952858
x =  0.7502291 	dxcalc =  1.640176e-05 	f(x) =  57.30017	dist =  1.951771
x =  0.7502455 	dxcalc =  1.724234e-05 	f(x) =  55.34953	dist =  1.950635
x =  0.7502628 	dxcalc =  1.814811e-05 	f(x) =  53.40009	dist =  1.949446
x =  0.7502809 	dxcalc =  1.912588e-05 	f(x) =  51.45188	dist =  1.948201
x =  0.7503001 	dxcalc =  2.018334e-05 	f(x) =  49.50499	dist =  1.946896
x =  0.7503202 	dxcalc =  2.132925e-05 	f(x) =  47.55946	dist =  1.945527
x =  0.7503416 	dxcalc =  2.257357e-05 	f(x) =  45.61537	dist =  1.944088
x =  0.7503642 	dxcalc =  2.392768e-05 	f(x) =  43.6728	dist =  1.942575
x =  0.7503881 	dxcalc =  2.540462e-05 	f(x) =  41.73182	dist =  1.940983
x =  0.7504135 	dxcalc =  2.701939e-05 	f(x) =  39.79251	dist =  1.939305
x =  0.7504405 	dxcalc =  2.87893e-05 	f(x) =  37.85498	dist =  1.937534
x =  0.7504693 	dxcalc =  3.07344e-05 	f(x) =  35.91931	dist =  1.935664
x =  0.7505 	dxcalc =  3.287799e-05 	f(x) =  33.98563	dist =  1.933687
x =  0.7505329 	dxcalc =  3.524731e-05 	f(x) =  32.05403	dist =  1.931593
x =  0.7505682 	dxcalc =  3.787426e-05 	f(x) =  30.12466	dist =  1.929373
x =  0.750606 	dxcalc =  4.079645e-05 	f(x) =  28.19764	dist =  1.927016
x =  0.7506468 	dxcalc =  4.405836e-05 	f(x) =  26.27313	dist =  1.924512
x =  0.7506909 	dxcalc =  4.771288e-05 	f(x) =  24.35128	dist =  1.921847
x =  0.7507386 	dxcalc =  5.182319e-05 	f(x) =  22.43228	dist =  1.919009
x =  0.7507904 	dxcalc =  5.646519e-05 	f(x) =  20.51629	dist =  1.915982
x =  0.7508469 	dxcalc =  6.173049e-05 	f(x) =  18.60354	dist =  1.91275
x =  0.7509086 	dxcalc =  6.77303e-05 	f(x) =  16.69425	dist =  1.909298
x =  0.7509763 	dxcalc =  7.460032e-05 	f(x) =  14.78864	dist =  1.905608
x =  0.7510509 	dxcalc =  8.250707e-05 	f(x) =  12.88697	dist =  1.901663
x =  0.7511334 	dxcalc =  9.165589e-05 	f(x) =  10.98953	dist =  1.897446
x =  0.7512251 	dxcalc =  0.0001023012 	f(x) =  9.096585	dist =  1.892943
x =  0.7513274 	dxcalc =  0.0001147598 	f(x) =  7.208439	dist =  1.888146
x =  0.7514422 	dxcalc =  0.0001294266 	f(x) =  5.325385	dist =  1.883054
x =  0.7515716 	dxcalc =  0.0001467957 	f(x) =  3.447707	dist =  1.877679
x =  0.7517184 	dxcalc =  0.0001674827 	f(x) =  1.575648	dist =  1.872059
x =  0.7518859 	dxcalc =  0.0001922507 	f(x) =  -0.2906207	dist =  1.866268
x =  0.7520781 	dxcalc =  0.0002220312 	f(x) =  -2.151063	dist =  1.860442
x =  0.7523002 	dxcalc =  0.0002579294 	f(x) =  -4.005871	dist =  1.854808
x =  0.7525581 	dxcalc =  0.0003011853 	f(x) =  -5.85561	dist =  1.84974
x =  0.7528593 	dxcalc =  0.0003530365 	f(x) =  -7.701442	dist =  1.845832
x =  0.7532123 	dxcalc =  0.0004143868 	f(x) =  -9.545453	dist =  1.84401
x =  0.7536267 	dxcalc =  0.000485126 	f(x) =  -11.39112	dist =  1.845666
x =  0.7541118 	dxcalc =  0.0005629445 	f(x) =  -13.24392	dist =  1.852803
x =  0.7546748 	dxcalc =  0.0006416722 	f(x) =  -15.11201	dist =  1.868091
x =  0.7553164 	dxcalc =  0.0007098818 	f(x) =  -17.00661	dist =  1.894599
x =  0.7560263 	dxcalc =  0.0007517682 	f(x) =  -18.94143	dist =  1.934817
x =  0.7567781 	dxcalc =  0.0007527514 	f(x) =  -20.93004	dist =  1.988616
x =  0.7575308 	dxcalc =  0.0007085953 	f(x) =  -22.98089	dist =  2.05085
x =  0.7582394 	dxcalc =  0.0006301063 	f(x) =  -25.09211	dist =  2.111219
x =  0.7588695 	dxcalc =  0.0005368854 	f(x) =  -27.2509	dist =  2.158788
x =  0.7594064 	dxcalc =  0.0004461574 	f(x) =  -29.439	dist =  2.188101
x =  0.7598526 	dxcalc =  0.0003671489 	f(x) =  -31.63964	dist =  2.200637
x =  0.7602197 	dxcalc =  0.0003022831 	f(x) =  -33.84103	dist =  2.201393
x =  0.760522 	dxcalc =  0.000250456 	f(x) =  -36.03636	dist =  2.19533
x =  0.7607725 	dxcalc =  0.0002094091 	f(x) =  -38.22232	dist =  2.185962
x =  0.7609819 	dxcalc =  0.0001768576 	f(x) =  -40.39771	dist =  2.17539
x =  0.7611587 	dxcalc =  0.0001508747 	f(x) =  -42.56245	dist =  2.164742
x =  0.7613096 	dxcalc =  0.0001299477 	f(x) =  -44.71703	dist =  2.154571
x =  0.7614396 	dxcalc =  0.000112925 	f(x) =  -46.86214	dist =  2.145114
x =  0.7615525 	dxcalc =  9.893819e-05 	f(x) =  -48.99858	dist =  2.136441
x =  0.7616514 	dxcalc =  8.733328e-05 	f(x) =  -51.12712	dist =  2.128541
x =  0.7617388 	dxcalc =  7.761516e-05 	f(x) =  -53.24849	dist =  2.121365
x =  0.7618164 	dxcalc =  6.940625e-05 	f(x) =  -55.36334	dist =  2.114849
x =  0.7618858 	dxcalc =  6.241607e-05 	f(x) =  -57.47226	dist =  2.108926
x =  0.7619482 	dxcalc =  5.641908e-05 	f(x) =  -59.5758	dist =  2.103533
x =  0.7620046 	dxcalc =  5.123849e-05 	f(x) =  -61.67441	dist =  2.09861
x =  0.7620558 	dxcalc =  4.673449e-05 	f(x) =  -63.76851	dist =  2.094106
x =  0.7621026 	dxcalc =  4.279549e-05 	f(x) =  -65.85849	dist =  2.089974
x =  0.7621454 	dxcalc =  3.933168e-05 	f(x) =  -67.94466	dist =  2.086173
x =  0.7621847 	dxcalc =  3.627023e-05 	f(x) =  -70.02733	dist =  2.082667
x =  0.762221 	dxcalc =  3.355159e-05 	f(x) =  -72.10675	dist =  2.079425
x =  0.7622545 	dxcalc =  3.112674e-05 	f(x) =  -74.18317	dist =  2.07642
x =  0.7622857 	dxcalc =  2.895505e-05 	f(x) =  -76.2568	dist =  2.073627
x =  0.7623146 	dxcalc =  2.700263e-05 	f(x) =  -78.32782	dist =  2.071027
x =  0.7623416 	dxcalc =  2.524103e-05 	f(x) =  -80.39642	dist =  2.0686
x =  0.7623669 	dxcalc =  2.364627e-05 	f(x) =  -82.46275	dist =  2.06633
x =  0.7623905 	dxcalc =  2.219798e-05 	f(x) =  -84.52696	dist =  2.064202
x =  0.7624127 	dxcalc =  2.087881e-05 	f(x) =  -86.58916	dist =  2.062205
x =  0.7624336 	dxcalc =  1.967388e-05 	f(x) =  -88.64949	dist =  2.060327
x =  0.7624533 	dxcalc =  1.85704e-05 	f(x) =  -90.70804	dist =  2.058557
x =  0.7624718 	dxcalc =  1.75573e-05 	f(x) =  -92.76493	dist =  2.056886
x =  0.7624894 	dxcalc =  1.6625e-05 	f(x) =  -94.82024	dist =  2.055308
x =  0.762506 	dxcalc =  1.576512e-05 	f(x) =  -96.87405	dist =  2.053814
x =  0.7625218 	dxcalc =  1.497037e-05 	f(x) =  -98.92645	dist =  2.052397
x =  0.7635248 	dxcalc =  6.92065e-06 	f(x) =  96.30166	f'(x) =  -288990.2
x =  0.7635317 	dxcalc =  7.158127e-06 	f(x) =  94.33512	dist =  1.966544
x =  0.7635389 	dxcalc =  7.407925e-06 	f(x) =  92.36913	dist =  1.965989
x =  0.7635463 	dxcalc =  7.670906e-06 	f(x) =  90.40371	dist =  1.965417
x =  0.7635539 	dxcalc =  7.948006e-06 	f(x) =  88.43889	dist =  1.964826
x =  0.7635619 	dxcalc =  8.240246e-06 	f(x) =  86.47467	dist =  1.964214
x =  0.7635701 	dxcalc =  8.548739e-06 	f(x) =  84.51109	dist =  1.963581
x =  0.7635787 	dxcalc =  8.874702e-06 	f(x) =  82.54817	dist =  1.962926
x =  0.7635876 	dxcalc =  9.219467e-06 	f(x) =  80.58592	dist =  1.962247
x =  0.7635968 	dxcalc =  9.584496e-06 	f(x) =  78.62438	dist =  1.961543
x =  0.7636064 	dxcalc =  9.971391e-06 	f(x) =  76.66356	dist =  1.960814
x =  0.7636163 	dxcalc =  1.038192e-05 	f(x) =  74.7035	dist =  1.960057
x =  0.7636267 	dxcalc =  1.081802e-05 	f(x) =  72.74423	dist =  1.959271
x =  0.7636375 	dxcalc =  1.128184e-05 	f(x) =  70.78578	dist =  1.958454
x =  0.7636488 	dxcalc =  1.177576e-05 	f(x) =  68.82817	dist =  1.957605
x =  0.7636606 	dxcalc =  1.230241e-05 	f(x) =  66.87145	dist =  1.956721
x =  0.7636729 	dxcalc =  1.286471e-05 	f(x) =  64.91565	dist =  1.955801
x =  0.7636858 	dxcalc =  1.34659e-05 	f(x) =  62.96081	dist =  1.954841
x =  0.7636992 	dxcalc =  1.410962e-05 	f(x) =  61.00697	dist =  1.953841
x =  0.7637133 	dxcalc =  1.479993e-05 	f(x) =  59.05417	dist =  1.952797
x =  0.7637281 	dxcalc =  1.554136e-05 	f(x) =  57.10247	dist =  1.951706
x =  0.7637437 	dxcalc =  1.633901e-05 	f(x) =  55.1519	dist =  1.950566
x =  0.76376 	dxcalc =  1.719864e-05 	f(x) =  53.20253	dist =  1.949372
x =  0.7637772 	dxcalc =  1.812672e-05 	f(x) =  51.25441	dist =  1.948122
x =  0.7637953 	dxcalc =  1.913062e-05 	f(x) =  49.3076	dist =  1.946811
x =  0.7638145 	dxcalc =  2.021868e-05 	f(x) =  47.36216	dist =  1.945435
x =  0.7638347 	dxcalc =  2.14004e-05 	f(x) =  45.41817	dist =  1.943989
x =  0.7638561 	dxcalc =  2.268664e-05 	f(x) =  43.4757	dist =  1.942468
x =  0.7638788 	dxcalc =  2.408987e-05 	f(x) =  41.53484	dist =  1.940867
x =  0.7639029 	dxcalc =  2.562441e-05 	f(x) =  39.59566	dist =  1.939179
x =  0.7639285 	dxcalc =  2.730681e-05 	f(x) =  37.65826	dist =  1.937398
x =  0.7639558 	dxcalc =  2.915626e-05 	f(x) =  35.72275	dist =  1.935515
x =  0.763985 	dxcalc =  3.119508e-05 	f(x) =  33.78922	dist =  1.933523
x =  0.7640161 	dxcalc =  3.344935e-05 	f(x) =  31.85781	dist =  1.931414
x =  0.7640496 	dxcalc =  3.594967e-05 	f(x) =  29.92863	dist =  1.929176
x =  0.7640855 	dxcalc =  3.873215e-05 	f(x) =  28.00183	dist =  1.926799
x =  0.7641243 	dxcalc =  4.183952e-05 	f(x) =  26.07756	dist =  1.924272
x =  0.7641661 	dxcalc =  4.532266e-05 	f(x) =  24.15598	dist =  1.92158
x =  0.7642114 	dxcalc =  4.924244e-05 	f(x) =  22.23727	dist =  1.918711
x =  0.7642607 	dxcalc =  5.367205e-05 	f(x) =  20.32162	dist =  1.915649
x =  0.7643144 	dxcalc =  5.870002e-05 	f(x) =  18.40925	dist =  1.912376
x =  0.7643731 	dxcalc =  6.4434e-05 	f(x) =  16.50037	dist =  1.908876
x =  0.7644375 	dxcalc =  7.100563e-05 	f(x) =  14.59524	dist =  1.905129
x =  0.7645085 	dxcalc =  7.857681e-05 	f(x) =  12.69412	dist =  1.901117
x =  0.7645871 	dxcalc =  8.734777e-05 	f(x) =  10.7973	dist =  1.896821
x =  0.7646744 	dxcalc =  9.756747e-05 	f(x) =  8.90508	dist =  1.892224
x =  0.764772 	dxcalc =  0.0001095469 	f(x) =  7.017766	dist =  1.887314
x =  0.7648815 	dxcalc =  0.0001236758 	f(x) =  5.135682	dist =  1.882084
x =  0.7650052 	dxcalc =  0.0001404442 	f(x) =  3.259138	dist =  1.876544
x =  0.7651457 	dxcalc =  0.0001604672 	f(x) =  1.388415	dist =  1.870723
x =  0.7653061 	dxcalc =  0.0001845131 	f(x) =  -0.476271	dist =  1.864686
x =  0.7654906 	dxcalc =  0.0002135308 	f(x) =  -2.33483	dist =  1.858559
x =  0.7657042 	dxcalc =  0.0002486623 	f(x) =  -4.187388	dist =  1.852558
x =  0.7659528 	dxcalc =  0.0002912174 	f(x) =  -6.034434	dist =  1.847046
x =  0.766244 	dxcalc =  0.0003425534 	f(x) =  -7.877046	dist =  1.842611
x =  0.7665866 	dxcalc =  0.0004037601 	f(x) =  -9.717229	dist =  1.840184
x =  0.7669904 	dxcalc =  0.0004749822 	f(x) =  -11.55842	dist =  1.841188
x =  0.7674653 	dxcalc =  0.0005541799 	f(x) =  -13.40614	dist =  1.84772
x =  0.7680195 	dxcalc =  0.0006353004 	f(x) =  -15.26877	dist =  1.862637
x =  0.7686548 	dxcalc =  0.0007065666 	f(x) =  -17.15811	dist =  1.889338
x =  0.7693614 	dxcalc =  0.0007510921 	f(x) =  -19.08886	dist =  1.930751
x =  0.7701125 	dxcalc =  0.0007528148 	f(x) =  -21.07594	dist =  1.987075
x =  0.7708653 	dxcalc =  0.0007068153 	f(x) =  -23.12884	dist =  2.052901
x =  0.7715721 	dxcalc =  0.0006248999 	f(x) =  -25.24565	dist =  2.116811
x =  0.772197 	dxcalc =  0.0005284783 	f(x) =  -27.4122	dist =  2.166551
x =  0.7727255 	dxcalc =  0.000435858 	f(x) =  -29.60845	dist =  2.196246
x =  0.7731613 	dxcalc =  0.0003562914 	f(x) =  -31.81638	dist =  2.207936
x =  0.7735176 	dxcalc =  0.0002917536 	f(x) =  -34.02377	dist =  2.20739
x =  0.7738094 	dxcalc =  0.0002407005 	f(x) =  -36.22383	dist =  2.200053
x =  0.7740501 	dxcalc =  0.0002005853 	f(x) =  -38.41345	dist =  2.189621
x =  0.7742507 	dxcalc =  0.0001689696 	f(x) =  -40.59167	dist =  2.178219
x =  0.7744196 	dxcalc =  0.0001438558 	f(x) =  -42.75861	dist =  2.166942
x =  0.7745635 	dxcalc =  0.0001237061 	f(x) =  -44.91491	dist =  2.156297
x =  0.7746872 	dxcalc =  0.0001073653 	f(x) =  -47.06139	dist =  2.146483
x =  0.7747946 	dxcalc =  9.397154e-05 	f(x) =  -49.19893	dist =  2.137539
x =  0.7748885 	dxcalc =  8.288063e-05 	f(x) =  -51.32836	dist =  2.129431
x =  0.7749714 	dxcalc =  7.360796e-05 	f(x) =  -53.45045	dist =  2.122093
x =  0.775045 	dxcalc =  6.57858e-05 	f(x) =  -55.5659	dist =  2.115451
x =  0.7751108 	dxcalc =  5.91324e-05 	f(x) =  -57.67533	dist =  2.109428
x =  0.77517 	dxcalc =  5.342969e-05 	f(x) =  -59.77928	dist =  2.103954
x =  0.7752234 	dxcalc =  4.850726e-05 	f(x) =  -61.87825	dist =  2.098967
x =  0.7752719 	dxcalc =  4.42306e-05 	f(x) =  -63.97266	dist =  2.09441
x =  0.7753161 	dxcalc =  4.049261e-05 	f(x) =  -66.0629	dist =  2.090235
x =  0.7753566 	dxcalc =  3.720723e-05 	f(x) =  -68.14929	dist =  2.086398
x =  0.7753938 	dxcalc =  3.430476e-05 	f(x) =  -70.23215	dist =  2.082862
x =  0.7754281 	dxcalc =  3.172829e-05 	f(x) =  -72.31175	dist =  2.079595
x =  0.7754599 	dxcalc =  2.943101e-05 	f(x) =  -74.38832	dist =  2.076569
x =  0.7754893 	dxcalc =  2.737419e-05 	f(x) =  -76.46208	dist =  2.073759
x =  0.7755167 	dxcalc =  2.552553e-05 	f(x) =  -78.53322	dist =  2.071143
x =  0.7755422 	dxcalc =  2.385795e-05 	f(x) =  -80.60192	dist =  2.068702
x =  0.775566 	dxcalc =  2.234861e-05 	f(x) =  -82.66834	dist =  2.066421
x =  0.7755884 	dxcalc =  2.097816e-05 	f(x) =  -84.73263	dist =  2.064284
x =  0.7756094 	dxcalc =  1.973009e-05 	f(x) =  -86.79491	dist =  2.062278
x =  0.7756291 	dxcalc =  1.859028e-05 	f(x) =  -88.8553	dist =  2.060392
x =  0.7756477 	dxcalc =  1.754658e-05 	f(x) =  -90.91391	dist =  2.058616
x =  0.7756652 	dxcalc =  1.658849e-05 	f(x) =  -92.97085	dist =  2.056939
x =  0.7756818 	dxcalc =  1.57069e-05 	f(x) =  -95.02621	dist =  2.055356
x =  0.7756975 	dxcalc =  1.489388e-05 	f(x) =  -97.08007	dist =  2.053857
x =  0.7757124 	dxcalc =  1.414251e-05 	f(x) =  -99.1325	dist =  2.052437
x =  0.77666 	dxcalc =  6.546834e-06 	f(x) =  96.06491	f'(x) =  -305491.2
x =  0.7766665 	dxcalc =  6.771724e-06 	f(x) =  94.0984	dist =  1.966509
x =  0.7766733 	dxcalc =  7.008298e-06 	f(x) =  92.13245	dist =  1.965953
x =  0.7766803 	dxcalc =  7.257374e-06 	f(x) =  90.16707	dist =  1.965379
x =  0.7766876 	dxcalc =  7.51984e-06 	f(x) =  88.20228	dist =  1.964786
x =  0.7766951 	dxcalc =  7.796665e-06 	f(x) =  86.23811	dist =  1.964172
x =  0.7767029 	dxcalc =  8.088908e-06 	f(x) =  84.27457	dist =  1.963538
x =  0.776711 	dxcalc =  8.397726e-06 	f(x) =  82.31169	dist =  1.96288
x =  0.7767194 	dxcalc =  8.724383e-06 	f(x) =  80.34949	dist =  1.9622
x =  0.7767281 	dxcalc =  9.070269e-06 	f(x) =  78.388	dist =  1.961494
x =  0.7767372 	dxcalc =  9.436908e-06 	f(x) =  76.42724	dist =  1.960762
x =  0.7767466 	dxcalc =  9.825978e-06 	f(x) =  74.46724	dist =  1.960002
x =  0.7767564 	dxcalc =  1.023933e-05 	f(x) =  72.50802	dist =  1.959213
x =  0.7767667 	dxcalc =  1.0679e-05 	f(x) =  70.54963	dist =  1.958394
x =  0.7767773 	dxcalc =  1.114725e-05 	f(x) =  68.59209	dist =  1.957541
x =  0.7767885 	dxcalc =  1.164659e-05 	f(x) =  66.63543	dist =  1.956654
x =  0.7768001 	dxcalc =  1.217979e-05 	f(x) =  64.6797	dist =  1.95573
x =  0.7768123 	dxcalc =  1.274995e-05 	f(x) =  62.72494	dist =  1.954767
x =  0.7768251 	dxcalc =  1.336053e-05 	f(x) =  60.77117	dist =  1.953762
x =  0.7768384 	dxcalc =  1.401539e-05 	f(x) =  58.81846	dist =  1.952713
x =  0.7768524 	dxcalc =  1.471886e-05 	f(x) =  56.86684	dist =  1.951618
x =  0.7768672 	dxcalc =  1.54758e-05 	f(x) =  54.91637	dist =  1.950471
x =  0.7768826 	dxcalc =  1.629169e-05 	f(x) =  52.9671	dist =  1.949272
x =  0.7768989 	dxcalc =  1.717273e-05 	f(x) =  51.01909	dist =  1.948015
x =  0.7769161 	dxcalc =  1.812593e-05 	f(x) =  49.07239	dist =  1.946697
x =  0.7769342 	dxcalc =  1.915925e-05 	f(x) =  47.12708	dist =  1.945313
x =  0.7769534 	dxcalc =  2.028179e-05 	f(x) =  45.18322	dist =  1.943858
x =  0.7769737 	dxcalc =  2.150392e-05 	f(x) =  43.24089	dist =  1.942328
x =  0.7769952 	dxcalc =  2.283756e-05 	f(x) =  41.30017	dist =  1.940716
x =  0.777018 	dxcalc =  2.429642e-05 	f(x) =  39.36116	dist =  1.939016
x =  0.7770423 	dxcalc =  2.589635e-05 	f(x) =  37.42394	dist =  1.937222
x =  0.7770682 	dxcalc =  2.765574e-05 	f(x) =  35.48861	dist =  1.935324
x =  0.7770958 	dxcalc =  2.959599e-05 	f(x) =  33.5553	dist =  1.933316
x =  0.7771254 	dxcalc =  3.174214e-05 	f(x) =  31.62411	dist =  1.931188
x =  0.7771572 	dxcalc =  3.412359e-05 	f(x) =  29.69518	dist =  1.92893
x =  0.7771913 	dxcalc =  3.677506e-05 	f(x) =  27.76865	dist =  1.92653
x =  0.7772281 	dxcalc =  3.973769e-05 	f(x) =  25.84467	dist =  1.923976
x =  0.7772678 	dxcalc =  4.306054e-05 	f(x) =  23.92342	dist =  1.921254
x =  0.7773109 	dxcalc =  4.680235e-05 	f(x) =  22.00507	dist =  1.91835
x =  0.7773577 	dxcalc =  5.10339e-05 	f(x) =  20.08982	dist =  1.915248
x =  0.7774087 	dxcalc =  5.584092e-05 	f(x) =  18.17789	dist =  1.91193
x =  0.7774646 	dxcalc =  6.132786e-05 	f(x) =  16.26951	dist =  1.908376
x =  0.7775259 	dxcalc =  6.762276e-05 	f(x) =  14.36495	dist =  1.904567
x =  0.7775935 	dxcalc =  7.488345e-05 	f(x) =  12.46446	dist =  1.900483
x =  0.7776684 	dxcalc =  8.330572e-05 	f(x) =  10.56836	dist =  1.896101
x =  0.7777517 	dxcalc =  9.313378e-05 	f(x) =  8.676959	dist =  1.891403
x =  0.7778448 	dxcalc =  0.0001046739 	f(x) =  6.790587	dist =  1.886372
x =  0.7779495 	dxcalc =  0.0001183117 	f(x) =  4.909589	dist =  1.880999
x =  0.7780678 	dxcalc =  0.0001345345 	f(x) =  3.034304	dist =  1.875285
x =  0.7782024 	dxcalc =  0.0001539582 	f(x) =  1.16505	dist =  1.869254
x =  0.7783563 	dxcalc =  0.0001773584 	f(x) =  -0.6979136	dist =  1.862964
x =  0.7785337 	dxcalc =  0.0002057026 	f(x) =  -2.554443	dist =  1.85653
x =  0.7787394 	dxcalc =  0.0002401714 	f(x) =  -4.404602	dist =  1.850159
x =  0.7789795 	dxcalc =  0.0002821448 	f(x) =  -6.248807	dist =  1.844205
x =  0.7792617 	dxcalc =  0.000333098 	f(x) =  -8.088059	dist =  1.839253
x =  0.7795948 	dxcalc =  0.0003943011 	f(x) =  -9.924303	dist =  1.836244
x =  0.7799891 	dxcalc =  0.000466138 	f(x) =  -11.76095	dist =  1.836647
x =  0.7804552 	dxcalc =  0.000546806 	f(x) =  -13.60361	dist =  1.842662
x =  0.781002 	dxcalc =  0.0006303015 	f(x) =  -15.46097	dist =  1.857363
x =  0.7816323 	dxcalc =  0.0007043789 	f(x) =  -17.34548	dist =  1.88451
x =  0.7823367 	dxcalc =  0.0007509232 	f(x) =  -19.27298	dist =  1.927501
x =  0.7830876 	dxcalc =  0.0007523534 	f(x) =  -21.25982	dist =  1.98683
x =  0.78384 	dxcalc =  0.0007033403 	f(x) =  -23.31649	dist =  2.056676
x =  0.7845433 	dxcalc =  0.0006171861 	f(x) =  -25.44073	dist =  2.124237
x =  0.7851605 	dxcalc =  0.0005173786 	f(x) =  -27.61655	dist =  2.175819
